record_id,building_id,building_name,building_type,timestamp,hour,electricity_kwh
2720,B002,办公楼,Office,2025-12-24 07:00:00,7,35.51
2721,B002,办公楼,Office,2025-12-24 08:00:00,8,83.86
2722,B002,办公楼,Office,2025-12-24 09:00:00,9,92.33
2723,B002,办公楼,Office,2025-12-24 10:00:00,10,90.67
2724,B002,办公楼,Office,2025-12-24 11:00:00,11,84.49
2725,B002,办公楼,Office,2025-12-24 12:00:00,12,81.64
2726,B002,办公楼,Office,2025-12-24 13:00:00,13,86.50
2727,B002,办公楼,Office,2025-12-24 14:00:00,14,84.39
2728,B002,办公楼,Office,2025-12-24 15:00:00,15,85.77
2729,B002,办公楼,Office,2025-12-24 16:00:00,16,91.70
2730,B002,办公楼,Office,2025-12-24 17:00:00,17,92.17
2731,B002,办公楼,Office,2025-12-24 18:00:00,18,110.60
2732,B002,办公楼,Office,2025-12-24 19:00:00,19,99.23
2733,B002,办公楼,Office,2025-12-24 20:00:00,20,107.12
2734,B002,办公楼,Office,2025-12-24 21:00:00,21,36.50
2735,B002,办公楼,Office,2025-12-24 22:00:00,22,35.05
2736,B002,办公楼,Office,2025-12-24 23:00:00,23,27.58
2737,B002,办公楼,Office,2025-12-25 00:00:00,0,32.69
2738,B002,办公楼,Office,2025-12-25 01:00:00,1,29.20
2739,B002,办公楼,Office,2025-12-25 02:00:00,2,32.26
2740,B002,办公楼,Office,2025-12-25 03:00:00,3,27.08
2741,B002,办公楼,Office,2025-12-25 04:00:00,4,38.33
2742,B002,办公楼,Office,2025-12-25 05:00:00,5,34.92
2743,B002,办公楼,Office,2025-12-25 06:00:00,6,27.50
2744,B002,办公楼,Office,2025-12-25 07:00:00,7,37.45
2745,B002,办公楼,Office,2025-12-25 08:00:00,8,92.72
2746,B002,办公楼,Office,2025-12-25 09:00:00,9,88.22
2747,B002,办公楼,Office,2025-12-25 10:00:00,10,171.79
2748,B002,办公楼,Office,2025-12-25 11:00:00,11,164.35
2749,B002,办公楼,Office,2025-12-25 12:00:00,12,93.75
2750,B002,办公楼,Office,2025-12-25 13:00:00,13,83.10
2751,B002,办公楼,Office,2025-12-25 14:00:00,14,83.26
2752,B002,办公楼,Office,2025-12-25 15:00:00,15,83.74
2753,B002,办公楼,Office,2025-12-25 16:00:00,16,92.01
2754,B002,办公楼,Office,2025-12-25 17:00:00,17,83.10
2755,B002,办公楼,Office,2025-12-25 18:00:00,18,106.69
2756,B002,办公楼,Office,2025-12-25 19:00:00,19,105.13
2757,B002,办公楼,Office,2025-12-25 20:00:00,20,111.52
2758,B002,办公楼,Office,2025-12-25 21:00:00,21,29.38
2759,B002,办公楼,Office,2025-12-25 22:00:00,22,29.68
2760,B002,办公楼,Office,2025-12-25 23:00:00,23,30.34
2761,B002,办公楼,Office,2025-12-26 00:00:00,0,36.18
2762,B002,办公楼,Office,2025-12-26 01:00:00,1,35.00
2763,B002,办公楼,Office,2025-12-26 02:00:00,2,35.42
2764,B002,办公楼,Office,2025-12-26 03:00:00,3,30.43
2765,B002,办公楼,Office,2025-12-26 04:00:00,4,29.89
2766,B002,办公楼,Office,2025-12-26 05:00:00,5,27.53
2767,B002,办公楼,Office,2025-12-26 06:00:00,6,29.08
2768,B002,办公楼,Office,2025-12-26 07:00:00,7,36.02
2769,B002,办公楼,Office,2025-12-26 08:00:00,8,89.72
2770,B002,办公楼,Office,2025-12-26 09:00:00,9,84.60
2771,B002,办公楼,Office,2025-12-26 10:00:00,10,84.75
2772,B002,办公楼,Office,2025-12-26 11:00:00,11,88.41
2773,B002,办公楼,Office,2025-12-26 12:00:00,12,87.73
2774,B002,办公楼,Office,2025-12-26 13:00:00,13,89.32
2775,B002,办公楼,Office,2025-12-26 14:00:00,14,94.51
2776,B002,办公楼,Office,2025-12-26 15:00:00,15,85.46
2777,B002,办公楼,Office,2025-12-26 16:00:00,16,86.71
2778,B002,办公楼,Office,2025-12-26 17:00:00,17,86.23
2779,B002,办公楼,Office,2025-12-26 18:00:00,18,102.35
2780,B002,办公楼,Office,2025-12-26 19:00:00,19,102.85
2781,B002,办公楼,Office,2025-12-26 20:00:00,20,109.25
2782,B002,办公楼,Office,2025-12-26 21:00:00,21,36.79
2783,B002,办公楼,Office,2025-12-26 22:00:00,22,35.25
2784,B002,办公楼,Office,2025-12-26 23:00:00,23,27.39
2785,B002,办公楼,Office,2025-12-27 00:00:00,0,33.00
2786,B002,办公楼,Office,2025-12-27 01:00:00,1,26.92
2787,B002,办公楼,Office,2025-12-27 02:00:00,2,24.09
2788,B002,办公楼,Office,2025-12-27 03:00:00,3,25.99
2789,B002,办公楼,Office,2025-12-27 04:00:00,4,27.30
2790,B002,办公楼,Office,2025-12-27 05:00:00,5,29.20
2791,B002,办公楼,Office,2025-12-27 06:00:00,6,31.18
2792,B002,办公楼,Office,2025-12-27 07:00:00,7,26.19
2793,B002,办公楼,Office,2025-12-27 08:00:00,8,84.84
2794,B002,办公楼,Office,2025-12-27 09:00:00,9,73.37
2795,B002,办公楼,Office,2025-12-27 10:00:00,10,77.89
2796,B002,办公楼,Office,2025-12-27 11:00:00,11,78.51
2797,B002,办公楼,Office,2025-12-27 12:00:00,12,82.10
2798,B002,办公楼,Office,2025-12-27 13:00:00,13,76.17
2799,B002,办公楼,Office,2025-12-27 14:00:00,14,78.76
2800,B002,办公楼,Office,2025-12-27 15:00:00,15,82.90
2801,B002,办公楼,Office,2025-12-27 16:00:00,16,74.98
2802,B002,办公楼,Office,2025-12-27 17:00:00,17,73.49
2803,B002,办公楼,Office,2025-12-27 18:00:00,18,99.23
2804,B002,办公楼,Office,2025-12-27 19:00:00,19,101.11
2805,B002,办公楼,Office,2025-12-27 20:00:00,20,90.95
2806,B002,办公楼,Office,2025-12-27 21:00:00,21,33.18
2807,B002,办公楼,Office,2025-12-27 22:00:00,22,27.78
2808,B002,办公楼,Office,2025-12-27 23:00:00,23,30.90
2809,B002,办公楼,Office,2025-12-28 00:00:00,0,31.09
2810,B002,办公楼,Office,2025-12-28 01:00:00,1,30.36
2811,B002,办公楼,Office,2025-12-28 02:00:00,2,26.49
2812,B002,办公楼,Office,2025-12-28 03:00:00,3,33.16
2813,B002,办公楼,Office,2025-12-28 04:00:00,4,23.68
2814,B002,办公楼,Office,2025-12-28 05:00:00,5,24.21
2815,B002,办公楼,Office,2025-12-28 06:00:00,6,34.29
2816,B002,办公楼,Office,2025-12-28 07:00:00,7,28.80
2817,B002,办公楼,Office,2025-12-28 08:00:00,8,75.60
2818,B002,办公楼,Office,2025-12-28 09:00:00,9,84.97
2819,B002,办公楼,Office,2025-12-28 10:00:00,10,84.11
2820,B002,办公楼,Office,2025-12-28 11:00:00,11,78.18
2821,B002,办公楼,Office,2025-12-28 12:00:00,12,74.77
2822,B002,办公楼,Office,2025-12-28 13:00:00,13,79.84
2823,B002,办公楼,Office,2025-12-28 14:00:00,14,76.37
2824,B002,办公楼,Office,2025-12-28 15:00:00,15,81.30
2825,B002,办公楼,Office,2025-12-28 16:00:00,16,84.32
2826,B002,办公楼,Office,2025-12-28 17:00:00,17,79.25
2827,B002,办公楼,Office,2025-12-28 18:00:00,18,91.03
2828,B002,办公楼,Office,2025-12-28 19:00:00,19,98.94
2829,B002,办公楼,Office,2025-12-28 20:00:00,20,92.88
2830,B002,办公楼,Office,2025-12-28 21:00:00,21,26.32
2831,B002,办公楼,Office,2025-12-28 22:00:00,22,26.00
2832,B002,办公楼,Office,2025-12-28 23:00:00,23,27.14
2833,B002,办公楼,Office,2025-12-29 00:00:00,0,38.46
2834,B002,办公楼,Office,2025-12-29 01:00:00,1,28.30
2835,B002,办公楼,Office,2025-12-29 02:00:00,2,35.34
2836,B002,办公楼,Office,2025-12-29 03:00:00,3,30.88
2837,B002,办公楼,Office,2025-12-29 04:00:00,4,31.49
2838,B002,办公楼,Office,2025-12-29 05:00:00,5,32.92
2839,B002,办公楼,Office,2025-12-29 06:00:00,6,34.60
2840,B002,办公楼,Office,2025-12-29 07:00:00,7,28.75
2841,B002,办公楼,Office,2025-12-29 08:00:00,8,89.76
2842,B002,办公楼,Office,2025-12-29 09:00:00,9,88.11
2843,B002,办公楼,Office,2025-12-29 10:00:00,10,88.92
2844,B002,办公楼,Office,2025-12-29 11:00:00,11,97.20
2845,B002,办公楼,Office,2025-12-29 12:00:00,12,92.96
2846,B002,办公楼,Office,2025-12-29 13:00:00,13,94.28
2847,B002,办公楼,Office,2025-12-29 14:00:00,14,96.40
2848,B002,办公楼,Office,2025-12-29 15:00:00,15,96.38
2849,B002,办公楼,Office,2025-12-29 16:00:00,16,98.78
2850,B002,办公楼,Office,2025-12-29 17:00:00,17,96.35
2851,B002,办公楼,Office,2025-12-29 18:00:00,18,109.95
2852,B002,办公楼,Office,2025-12-29 19:00:00,19,112.25
2853,B002,办公楼,Office,2025-12-29 20:00:00,20,111.61
2854,B002,办公楼,Office,2025-12-29 21:00:00,21,39.30
2855,B002,办公楼,Office,2025-12-29 22:00:00,22,34.40
2856,B002,办公楼,Office,2025-12-29 23:00:00,23,33.05
2857,B002,办公楼,Office,2025-12-30 00:00:00,0,30.58
2858,B002,办公楼,Office,2025-12-30 01:00:00,1,32.27
2859,B002,办公楼,Office,2025-12-30 02:00:00,2,31.09
2860,B002,办公楼,Office,2025-12-30 03:00:00,3,39.24
2861,B002,办公楼,Office,2025-12-30 04:00:00,4,37.86
2862,B002,办公楼,Office,2025-12-30 05:00:00,5,29.24
2863,B002,办公楼,Office,2025-12-30 06:00:00,6,40.46
2864,B002,办公楼,Office,2025-12-30 07:00:00,7,34.94
2865,B002,办公楼,Office,2025-12-30 08:00:00,8,97.14
2866,B002,办公楼,Office,2025-12-30 09:00:00,9,100.00
2867,B002,办公楼,Office,2025-12-30 10:00:00,10,99.76
2868,B002,办公楼,Office,2025-12-30 11:00:00,11,89.34
2869,B002,办公楼,Office,2025-12-30 12:00:00,12,96.09
2870,B002,办公楼,Office,2025-12-30 13:00:00,13,91.47
2871,B002,办公楼,Office,2025-12-30 14:00:00,14,98.13
2872,B002,办公楼,Office,2025-12-30 15:00:00,15,99.41
2873,B002,办公楼,Office,2025-12-30 16:00:00,16,89.14
2874,B002,办公楼,Office,2025-12-30 17:00:00,17,100.49
2875,B002,办公楼,Office,2025-12-30 18:00:00,18,110.16
2876,B002,办公楼,Office,2025-12-30 19:00:00,19,117.76
2877,B002,办公楼,Office,2025-12-30 20:00:00,20,117.25
2878,B002,办公楼,Office,2025-12-30 21:00:00,21,33.18
2879,B002,办公楼,Office,2025-12-30 22:00:00,22,39.02
2880,B002,办公楼,Office,2025-12-30 23:00:00,23,39.12
2881,B002,办公楼,Office,2025-12-31 00:00:00,0,31.11
2882,B002,办公楼,Office,2025-12-31 01:00:00,1,36.13
2883,B002,办公楼,Office,2025-12-31 02:00:00,2,38.72
2884,B002,办公楼,Office,2025-12-31 03:00:00,3,37.44
2885,B002,办公楼,Office,2025-12-31 04:00:00,4,40.07
2886,B002,办公楼,Office,2025-12-31 05:00:00,5,29.46
2887,B002,办公楼,Office,2025-12-31 06:00:00,6,37.55
2888,B002,办公楼,Office,2025-12-31 07:00:00,7,40.54
2889,B002,办公楼,Office,2025-12-31 08:00:00,8,96.29
2890,B002,办公楼,Office,2025-12-31 09:00:00,9,96.35
2891,B002,办公楼,Office,2025-12-31 10:00:00,10,91.92
2892,B002,办公楼,Office,2025-12-31 11:00:00,11,101.58
2893,B002,办公楼,Office,2025-12-31 12:00:00,12,100.37
2894,B002,办公楼,Office,2025-12-31 13:00:00,13,95.77
2895,B002,办公楼,Office,2025-12-31 14:00:00,14,93.63
2896,B002,办公楼,Office,2025-12-31 15:00:00,15,95.88
2897,B002,办公楼,Office,2025-12-31 16:00:00,16,91.14
2898,B002,办公楼,Office,2025-12-31 17:00:00,17,92.91
2899,B002,办公楼,Office,2025-12-31 18:00:00,18,112.05
2900,B002,办公楼,Office,2025-12-31 19:00:00,19,115.82
2901,B002,办公楼,Office,2025-12-31 20:00:00,20,109.59
2902,B002,办公楼,Office,2025-12-31 21:00:00,21,40.53
2903,B002,办公楼,Office,2025-12-31 22:00:00,22,31.95
2904,B002,办公楼,Office,2025-12-31 23:00:00,23,31.12
2905,B002,办公楼,Office,2026-01-01 00:00:00,0,38.19
2906,B002,办公楼,Office,2026-01-01 01:00:00,1,40.63
2907,B002,办公楼,Office,2026-01-01 02:00:00,2,39.76
2908,B002,办公楼,Office,2026-01-01 03:00:00,3,33.54
2909,B002,办公楼,Office,2026-01-01 04:00:00,4,29.94
2910,B002,办公楼,Office,2026-01-01 05:00:00,5,36.74
2911,B002,办公楼,Office,2026-01-01 06:00:00,6,40.73
2912,B002,办公楼,Office,2026-01-01 07:00:00,7,39.04
2913,B002,办公楼,Office,2026-01-01 08:00:00,8,101.25
2914,B002,办公楼,Office,2026-01-01 09:00:00,9,101.49
2915,B002,办公楼,Office,2026-01-01 10:00:00,10,102.75
2916,B002,办公楼,Office,2026-01-01 11:00:00,11,95.77
2917,B002,办公楼,Office,2026-01-01 12:00:00,12,102.65
2918,B002,办公楼,Office,2026-01-01 13:00:00,13,96.16
2919,B002,办公楼,Office,2026-01-01 14:00:00,14,92.69
2920,B002,办公楼,Office,2026-01-01 15:00:00,15,95.16
2921,B002,办公楼,Office,2026-01-01 16:00:00,16,93.24
2922,B002,办公楼,Office,2026-01-01 17:00:00,17,93.55
2923,B002,办公楼,Office,2026-01-01 18:00:00,18,122.65
2924,B002,办公楼,Office,2026-01-01 19:00:00,19,120.84
2925,B002,办公楼,Office,2026-01-01 20:00:00,20,122.94
2926,B002,办公楼,Office,2026-01-01 21:00:00,21,37.86
2927,B002,办公楼,Office,2026-01-01 22:00:00,22,32.18
2928,B002,办公楼,Office,2026-01-01 23:00:00,23,41.74
2929,B002,办公楼,Office,2026-01-02 00:00:00,0,38.46
2930,B002,办公楼,Office,2026-01-02 01:00:00,1,41.31
2931,B002,办公楼,Office,2026-01-02 02:00:00,2,39.63
2932,B002,办公楼,Office,2026-01-02 03:00:00,3,32.88
2933,B002,办公楼,Office,2026-01-02 04:00:00,4,37.29
2934,B002,办公楼,Office,2026-01-02 05:00:00,5,32.35
2935,B002,办公楼,Office,2026-01-02 06:00:00,6,33.95
2936,B002,办公楼,Office,2026-01-02 07:00:00,7,38.55
2937,B002,办公楼,Office,2026-01-02 08:00:00,8,94.10
2938,B002,办公楼,Office,2026-01-02 09:00:00,9,101.37
2939,B002,办公楼,Office,2026-01-02 10:00:00,10,104.07
2940,B002,办公楼,Office,2026-01-02 11:00:00,11,104.13
2941,B002,办公楼,Office,2026-01-02 12:00:00,12,97.50
2942,B002,办公楼,Office,2026-01-02 13:00:00,13,104.79
2943,B002,办公楼,Office,2026-01-02 14:00:00,14,104.50
2944,B002,办公楼,Office,2026-01-02 15:00:00,15,93.36
2945,B002,办公楼,Office,2026-01-02 16:00:00,16,100.26
2946,B002,办公楼,Office,2026-01-02 17:00:00,17,104.14
2947,B002,办公楼,Office,2026-01-02 18:00:00,18,124.58
2948,B002,办公楼,Office,2026-01-02 19:00:00,19,115.68
2949,B002,办公楼,Office,2026-01-02 20:00:00,20,119.89
2950,B002,办公楼,Office,2026-01-02 21:00:00,21,41.83
2951,B002,办公楼,Office,2026-01-02 22:00:00,22,32.29
2952,B002,办公楼,Office,2026-01-02 23:00:00,23,39.57
2953,B002,办公楼,Office,2026-01-03 00:00:00,0,29.10
2954,B002,办公楼,Office,2026-01-03 01:00:00,1,38.05
2955,B002,办公楼,Office,2026-01-03 02:00:00,2,28.30
2956,B002,办公楼,Office,2026-01-03 03:00:00,3,36.92
2957,B002,办公楼,Office,2026-01-03 04:00:00,4,27.38
2958,B002,办公楼,Office,2026-01-03 05:00:00,5,34.84
2959,B002,办公楼,Office,2026-01-03 06:00:00,6,34.02
2960,B002,办公楼,Office,2026-01-03 07:00:00,7,37.01
2961,B002,办公楼,Office,2026-01-03 08:00:00,8,87.26
2962,B002,办公楼,Office,2026-01-03 09:00:00,9,85.13
2963,B002,办公楼,Office,2026-01-03 10:00:00,10,84.98
2964,B002,办公楼,Office,2026-01-03 11:00:00,11,82.85
2965,B002,办公楼,Office,2026-01-03 12:00:00,12,85.16
2966,B002,办公楼,Office,2026-01-03 13:00:00,13,83.41
2967,B002,办公楼,Office,2026-01-03 14:00:00,14,82.18
2968,B002,办公楼,Office,2026-01-03 15:00:00,15,86.83
2969,B002,办公楼,Office,2026-01-03 16:00:00,16,91.04
2970,B002,办公楼,Office,2026-01-03 17:00:00,17,93.92
2971,B002,办公楼,Office,2026-01-03 18:00:00,18,110.61
2972,B002,办公楼,Office,2026-01-03 19:00:00,19,105.96
2973,B002,办公楼,Office,2026-01-03 20:00:00,20,104.64
2974,B002,办公楼,Office,2026-01-03 21:00:00,21,33.14
2975,B002,办公楼,Office,2026-01-03 22:00:00,22,27.82
2976,B002,办公楼,Office,2026-01-03 23:00:00,23,32.37
2977,B002,办公楼,Office,2026-01-04 00:00:00,0,37.00
2978,B002,办公楼,Office,2026-01-04 01:00:00,1,34.46
2979,B002,办公楼,Office,2026-01-04 02:00:00,2,34.91
2980,B002,办公楼,Office,2026-01-04 03:00:00,3,28.63
2981,B002,办公楼,Office,2026-01-04 04:00:00,4,27.57
2982,B002,办公楼,Office,2026-01-04 05:00:00,5,36.85
2983,B002,办公楼,Office,2026-01-04 06:00:00,6,30.25
2984,B002,办公楼,Office,2026-01-04 07:00:00,7,30.55
2985,B002,办公楼,Office,2026-01-04 08:00:00,8,94.29
2986,B002,办公楼,Office,2026-01-04 09:00:00,9,83.80
2987,B002,办公楼,Office,2026-01-04 10:00:00,10,84.98
2988,B002,办公楼,Office,2026-01-04 11:00:00,11,87.48
2989,B002,办公楼,Office,2026-01-04 12:00:00,12,91.79
2990,B002,办公楼,Office,2026-01-04 13:00:00,13,89.61
2991,B002,办公楼,Office,2026-01-04 14:00:00,14,93.86
2992,B002,办公楼,Office,2026-01-04 15:00:00,15,84.23
2993,B002,办公楼,Office,2026-01-04 16:00:00,16,90.27
2994,B002,办公楼,Office,2026-01-04 17:00:00,17,90.54
2995,B002,办公楼,Office,2026-01-04 18:00:00,18,106.84
2996,B002,办公楼,Office,2026-01-04 19:00:00,19,101.46
2997,B002,办公楼,Office,2026-01-04 20:00:00,20,112.44
2998,B002,办公楼,Office,2026-01-04 21:00:00,21,28.88
2999,B002,办公楼,Office,2026-01-04 22:00:00,22,37.59
3000,B002,办公楼,Office,2026-01-04 23:00:00,23,28.81
3001,B002,办公楼,Office,2026-01-05 00:00:00,0,32.64
3002,B002,办公楼,Office,2026-01-05 01:00:00,1,33.90
3003,B002,办公楼,Office,2026-01-05 02:00:00,2,33.73
3004,B002,办公楼,Office,2026-01-05 03:00:00,3,39.83
3005,B002,办公楼,Office,2026-01-05 04:00:00,4,40.14
3006,B002,办公楼,Office,2026-01-05 05:00:00,5,40.24
3007,B002,办公楼,Office,2026-01-05 06:00:00,6,34.68
3008,B002,办公楼,Office,2026-01-05 07:00:00,7,34.88
3009,B002,办公楼,Office,2026-01-05 08:00:00,8,98.68
3010,B002,办公楼,Office,2026-01-05 09:00:00,9,96.46
3011,B002,办公楼,Office,2026-01-05 10:00:00,10,195.22
3012,B002,办公楼,Office,2026-01-05 11:00:00,11,201.39
3013,B002,办公楼,Office,2026-01-05 12:00:00,12,97.79
3014,B002,办公楼,Office,2026-01-05 13:00:00,13,100.30
3015,B002,办公楼,Office,2026-01-05 14:00:00,14,101.13
3016,B002,办公楼,Office,2026-01-05 15:00:00,15,99.56
3017,B002,办公楼,Office,2026-01-05 16:00:00,16,103.99
3018,B002,办公楼,Office,2026-01-05 17:00:00,17,103.27
3019,B002,办公楼,Office,2026-01-05 18:00:00,18,118.91
3020,B002,办公楼,Office,2026-01-05 19:00:00,19,116.85
3021,B002,办公楼,Office,2026-01-05 20:00:00,20,118.62
3022,B002,办公楼,Office,2026-01-05 21:00:00,21,35.14
3023,B002,办公楼,Office,2026-01-05 22:00:00,22,32.63
3024,B002,办公楼,Office,2026-01-05 23:00:00,23,41.78
3025,B002,办公楼,Office,2026-01-06 00:00:00,0,35.36
3026,B002,办公楼,Office,2026-01-06 01:00:00,1,36.44
3027,B002,办公楼,Office,2026-01-06 02:00:00,2,37.55
3028,B002,办公楼,Office,2026-01-06 03:00:00,3,39.62
3029,B002,办公楼,Office,2026-01-06 04:00:00,4,32.79
3030,B002,办公楼,Office,2026-01-06 05:00:00,5,38.23
3031,B002,办公楼,Office,2026-01-06 06:00:00,6,33.92
3032,B002,办公楼,Office,2026-01-06 07:00:00,7,42.34
3033,B002,办公楼,Office,2026-01-06 08:00:00,8,100.81
3034,B002,办公楼,Office,2026-01-06 09:00:00,9,101.74
3035,B002,办公楼,Office,2026-01-06 10:00:00,10,99.56
3036,B002,办公楼,Office,2026-01-06 11:00:00,11,102.00
3037,B002,办公楼,Office,2026-01-06 12:00:00,12,99.15
3038,B002,办公楼,Office,2026-01-06 13:00:00,13,99.67
3039,B002,办公楼,Office,2026-01-06 14:00:00,14,97.20
3040,B002,办公楼,Office,2026-01-06 15:00:00,15,105.50
3041,B002,办公楼,Office,2026-01-06 16:00:00,16,104.49
3042,B002,办公楼,Office,2026-01-06 17:00:00,17,97.52
3043,B002,办公楼,Office,2026-01-06 18:00:00,18,121.13
3044,B002,办公楼,Office,2026-01-06 19:00:00,19,123.52
3045,B002,办公楼,Office,2026-01-06 20:00:00,20,128.68
3046,B002,办公楼,Office,2026-01-06 21:00:00,21,38.85
3047,B002,办公楼,Office,2026-01-06 22:00:00,22,38.42
3048,B002,办公楼,Office,2026-01-06 23:00:00,23,41.87
3049,B002,办公楼,Office,2026-01-07 00:00:00,0,41.61
3050,B002,办公楼,Office,2026-01-07 01:00:00,1,36.81
3051,B002,办公楼,Office,2026-01-07 02:00:00,2,38.22
3052,B002,办公楼,Office,2026-01-07 03:00:00,3,42.19
3053,B002,办公楼,Office,2026-01-07 04:00:00,4,37.49
3054,B002,办公楼,Office,2026-01-07 05:00:00,5,42.37
3055,B002,办公楼,Office,2026-01-07 06:00:00,6,37.51
3056,B002,办公楼,Office,2026-01-07 07:00:00,7,32.74
3057,B002,办公楼,Office,2026-01-07 08:00:00,8,107.43
3058,B002,办公楼,Office,2026-01-07 09:00:00,9,105.17
3059,B002,办公楼,Office,2026-01-07 10:00:00,10,102.62
3060,B002,办公楼,Office,2026-01-07 11:00:00,11,107.41
3061,B002,办公楼,Office,2026-01-07 12:00:00,12,106.21
3062,B002,办公楼,Office,2026-01-07 13:00:00,13,104.73
3063,B002,办公楼,Office,2026-01-07 14:00:00,14,104.04
3064,B002,办公楼,Office,2026-01-07 15:00:00,15,98.04
3065,B002,办公楼,Office,2026-01-07 16:00:00,16,105.68
3066,B002,办公楼,Office,2026-01-07 17:00:00,17,98.67
3067,B002,办公楼,Office,2026-01-07 18:00:00,18,128.92
3068,B002,办公楼,Office,2026-01-07 19:00:00,19,128.77
3069,B002,办公楼,Office,2026-01-07 20:00:00,20,126.80
3070,B002,办公楼,Office,2026-01-07 21:00:00,21,33.31
3071,B002,办公楼,Office,2026-01-07 22:00:00,22,36.87
3072,B002,办公楼,Office,2026-01-07 23:00:00,23,43.65
3073,B002,办公楼,Office,2026-01-08 00:00:00,0,37.01
3074,B002,办公楼,Office,2026-01-08 01:00:00,1,43.75
3075,B002,办公楼,Office,2026-01-08 02:00:00,2,39.31
3076,B002,办公楼,Office,2026-01-08 03:00:00,3,41.79
3077,B002,办公楼,Office,2026-01-08 04:00:00,4,34.87
3078,B002,办公楼,Office,2026-01-08 05:00:00,5,42.70
3079,B002,办公楼,Office,2026-01-08 06:00:00,6,42.74
3080,B002,办公楼,Office,2026-01-08 07:00:00,7,32.57
3081,B002,办公楼,Office,2026-01-08 08:00:00,8,101.14
3082,B002,办公楼,Office,2026-01-08 09:00:00,9,101.24
3083,B002,办公楼,Office,2026-01-08 10:00:00,10,100.37
3084,B002,办公楼,Office,2026-01-08 11:00:00,11,99.76
3085,B002,办公楼,Office,2026-01-08 12:00:00,12,101.93
3086,B002,办公楼,Office,2026-01-08 13:00:00,13,106.90
3087,B002,办公楼,Office,2026-01-08 14:00:00,14,105.84
3088,B002,办公楼,Office,2026-01-08 15:00:00,15,103.87
3089,B002,办公楼,Office,2026-01-08 16:00:00,16,102.64
3090,B002,办公楼,Office,2026-01-08 17:00:00,17,101.39
3091,B002,办公楼,Office,2026-01-08 18:00:00,18,121.78
3092,B002,办公楼,Office,2026-01-08 19:00:00,19,118.57
3093,B002,办公楼,Office,2026-01-08 20:00:00,20,123.82
3094,B002,办公楼,Office,2026-01-08 21:00:00,21,40.79
3095,B002,办公楼,Office,2026-01-08 22:00:00,22,42.95
3096,B002,办公楼,Office,2026-01-08 23:00:00,23,42.77
3097,B002,办公楼,Office,2026-01-09 00:00:00,0,38.42
3098,B002,办公楼,Office,2026-01-09 01:00:00,1,32.87
3099,B002,办公楼,Office,2026-01-09 02:00:00,2,35.08
3100,B002,办公楼,Office,2026-01-09 03:00:00,3,38.07
3101,B002,办公楼,Office,2026-01-09 04:00:00,4,35.76
3102,B002,办公楼,Office,2026-01-09 05:00:00,5,36.55
3103,B002,办公楼,Office,2026-01-09 06:00:00,6,36.21
3104,B002,办公楼,Office,2026-01-09 07:00:00,7,37.43
3105,B002,办公楼,Office,2026-01-09 08:00:00,8,103.35
3106,B002,办公楼,Office,2026-01-09 09:00:00,9,96.47
3107,B002,办公楼,Office,2026-01-09 10:00:00,10,99.30
3108,B002,办公楼,Office,2026-01-09 11:00:00,11,97.70
3109,B002,办公楼,Office,2026-01-09 12:00:00,12,103.25
3110,B002,办公楼,Office,2026-01-09 13:00:00,13,104.24
3111,B002,办公楼,Office,2026-01-09 14:00:00,14,96.35
3112,B002,办公楼,Office,2026-01-09 15:00:00,15,106.53
3113,B002,办公楼,Office,2026-01-09 16:00:00,16,99.81
3114,B002,办公楼,Office,2026-01-09 17:00:00,17,98.65
3115,B002,办公楼,Office,2026-01-09 18:00:00,18,125.07
3116,B002,办公楼,Office,2026-01-09 19:00:00,19,127.14
3117,B002,办公楼,Office,2026-01-09 20:00:00,20,126.82
3118,B002,办公楼,Office,2026-01-09 21:00:00,21,31.70
3119,B002,办公楼,Office,2026-01-09 22:00:00,22,41.26
3120,B002,办公楼,Office,2026-01-09 23:00:00,23,35.07
3121,B002,办公楼,Office,2026-01-10 00:00:00,0,30.30
3122,B002,办公楼,Office,2026-01-10 01:00:00,1,32.82
3123,B002,办公楼,Office,2026-01-10 02:00:00,2,35.27
3124,B002,办公楼,Office,2026-01-10 03:00:00,3,28.08
3125,B002,办公楼,Office,2026-01-10 04:00:00,4,37.32
3126,B002,办公楼,Office,2026-01-10 05:00:00,5,28.49
3127,B002,办公楼,Office,2026-01-10 06:00:00,6,38.56
3128,B002,办公楼,Office,2026-01-10 07:00:00,7,32.17
3129,B002,办公楼,Office,2026-01-10 08:00:00,8,93.05
3130,B002,办公楼,Office,2026-01-10 09:00:00,9,86.34
3131,B002,办公楼,Office,2026-01-10 10:00:00,10,88.08
3132,B002,办公楼,Office,2026-01-10 11:00:00,11,90.79
3133,B002,办公楼,Office,2026-01-10 12:00:00,12,85.27
3134,B002,办公楼,Office,2026-01-10 13:00:00,13,85.51
3135,B002,办公楼,Office,2026-01-10 14:00:00,14,92.83
3136,B002,办公楼,Office,2026-01-10 15:00:00,15,91.80
3137,B002,办公楼,Office,2026-01-10 16:00:00,16,91.98
3138,B002,办公楼,Office,2026-01-10 17:00:00,17,93.24
3139,B002,办公楼,Office,2026-01-10 18:00:00,18,110.41
3140,B002,办公楼,Office,2026-01-10 19:00:00,19,106.70
3141,B002,办公楼,Office,2026-01-10 20:00:00,20,102.38
3142,B002,办公楼,Office,2026-01-10 21:00:00,21,30.41
